Date,Plot,Depth,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Bulk Density (g/cm^3)
6/11/2004,77,0-10,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,1.497856332
6/11/2004,77,20-Oct,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,1.476048878
6/11/2004,78,0-10,2,Camb,Namb,4,2,M,,,1.290093461
6/11/2004,78,20-Oct,2,Camb,Namb,4,2,M,,,1.446445999
6/11/2004,79,0-10,2,Camb,Nenrich,4,3,M,,,1.291622943
6/11/2004,79,20-Oct,2,Camb,Nenrich,4,3,M,,,1.494402663
6/11/2004,80,0-10,2,Camb,Namb,4,1,S,,C-3,1.362867205
6/11/2004,80,20-Oct,2,Camb,Namb,4,1,S,,C-3,1.340072988
6/11/2004,81,20-Oct,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,1.345598859
6/11/2004,81,0-10,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,1.3888684
6/11/2004,82,20-Oct,2,Camb,Namb,4,3,M,,,1.427746847
6/11/2004,82,0-10,2,Camb,Namb,4,3,M,,,1.348904513
6/11/2004,83,20-Oct,2,Camb,Namb,9,4,M,,,1.752145062
6/11/2004,83,0-10,2,Camb,Namb,9,4,M,,,1.267792625
6/11/2004,84,20-Oct,2,Camb,Nenrich,9,4,M,,,1.3624725
6/11/2004,84,0-10,2,Camb,Nenrich,9,4,M,,,1.337162038
6/11/2004,85,0-10,2,Camb,Nenrich,4,2,S,,,1.326208973
6/11/2004,85,20-Oct,2,Camb,Nenrich,4,2,S,,,1.403028444
6/11/2004,86,0-10,2,Camb,Nenrich,4,3,M,,,1.141487009
6/11/2004,86,20-Oct,2,Camb,Nenrich,4,3,M,,,1.3439707
6/11/2004,87,0-10,2,Camb,Namb,9,4,M,,,1.102707238
6/11/2004,87,20-Oct,2,Camb,Namb,9,4,M,,,1.404261897
6/11/2004,88,0-10,2,Camb,Nenrich,4,4,S,,,1.409590415
6/11/2004,88,20-Oct,2,Camb,Nenrich,4,4,S,,,1.501704706
6/11/2004,89,0-10,2,Camb,Namb,4,1,S,,Forb,1.436825064
6/11/2004,89,20-Oct,2,Camb,Namb,4,1,S,,Forb,1.50451698
6/11/2004,90,20-Oct,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,1.494649354
6/11/2004,90,0-10,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,1.356107881
6/11/2004,91,20-Oct,2,Camb,Nenrich,4,3,M,,,1.262266755
6/11/2004,91,0-10,2,Camb,Nenrich,4,3,M,,,1.355910528
6/11/2004,92,20-Oct,2,Camb,Namb,9,4,M,,,1.315107893
6/11/2004,92,0-10,2,Camb,Namb,9,4,M,,,1.324087433
6/11/2004,93,0-10,2,Camb,Namb,4,1,S,,Legume,1.442646963
6/11/2004,93,20-Oct,2,Camb,Namb,4,1,S,,Legume,1.458731194
6/11/2004,94,20-Oct,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,1.451083784
6/11/2004,94,0-10,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,1.46835213
6/11/2004,95,20-Oct,2,Camb,Nenrich,4,1,S,,Forb,1.489172821
6/11/2004,95,0-10,2,Camb,Nenrich,4,1,S,,Forb,1.529975456
6/11/2004,96,0-10,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,1.498103023
6/11/2004,96,20-Oct,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,1.604772063
6/11/2004,97,0-10,2,Camb,Nenrich,9,4,M,,,1.247761344
6/11/2004,97,20-Oct,2,Camb,Nenrich,9,4,M,,,1.403423149
6/11/2004,98,20-Oct,2,Camb,Nenrich,4,1,S,,C-3,1.496425526
6/11/2004,98,0-10,2,Camb,Nenrich,4,1,S,,C-3,1.509154764
6/11/2004,99,20-Oct,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,1.446445999
6/11/2004,99,0-10,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,1.412550703
6/11/2004,100,20-Oct,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,1.523610837
6/11/2004,100,0-10,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,1.649275058
6/11/2004,101,0-10,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,1.439193294
6/11/2004,101,20-Oct,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,1.376435191
6/11/2004,102,20-Oct,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,1.292856396
6/11/2004,102,0-10,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,1.459224575
6/11/2004,103,0-10,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,1.346338931
6/11/2004,103,20-Oct,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,1.315255908
6/11/2004,104,0-10,2,Camb,Namb,16,4,M,,,1.292017648
6/11/2004,104,20-Oct,2,Camb,Namb,16,4,M,,,1.472743223
6/11/2004,105,20-Oct,2,Camb,Namb,4,1,S,,C-4,1.43929197
6/11/2004,105,0-10,2,Camb,Namb,4,1,S,,C-4,1.409590415
6/11/2004,106,20-Oct,2,Camb,Namb,9,4,M,,,1.405692703
6/11/2004,106,0-10,2,Camb,Namb,9,4,M,,,1.492478476
6/11/2004,107,20-Oct,2,Camb,Namb,16,4,M,,,1.418323264
6/11/2004,107,0-10,2,Camb,Namb,16,4,M,,,1.282298036
6/11/2004,108,0-10,2,Camb,Nenrich,16,4,M,,,1.430361768
6/11/2004,108,20-Oct,2,Camb,Nenrich,16,4,M,,,1.381319666
6/11/2004,109,0-10,2,Camb,Namb,1,1,M,Bromus inermis,C-3,1.440328071
6/11/2004,109,20-Oct,2,Camb,Namb,1,1,M,Bromus inermis,C-3,1.506835872
6/11/2004,110,0-10,2,Camb,Nenrich,16,4,M,,,1.35531847
6/11/2004,110,20-Oct,2,Camb,Nenrich,16,4,M,,,1.397946616
6/11/2004,111,0-10,2,Camb,Namb,1,1,M,Agropyron repens,C-3,1.387388256
6/11/2004,111,20-Oct,2,Camb,Namb,1,1,M,Agropyron repens,C-3,1.394838314
6/11/2004,112,20-Oct,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,1.469042863
6/11/2004,112,0-10,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,1.373080198
6/11/2004,113,20-Oct,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,1.430657797
6/11/2004,113,0-10,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,1.444768503
6/11/2004,114,20-Oct,2,Camb,Nenrich,4,3,M,,,1.488778116
6/11/2004,114,0-10,2,Camb,Nenrich,4,3,M,,,1.51270711
6/11/2004,115,20-Oct,2,Camb,Namb,1,1,M,Poa pratensis,C-3,1.526127082
6/11/2004,115,0-10,2,Camb,Namb,1,1,M,Poa pratensis,C-3,1.060424459
6/11/2004,116,0-10,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,1.404853954
6/11/2004,116,20-Oct,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,1.511572333
6/11/2004,117,20-Oct,2,Camb,Nenrich,9,3,M,,,1.465490518
6/11/2004,117,0-10,2,Camb,Nenrich,9,3,M,,,1.43031243
6/11/2004,118,20-Oct,2,Camb,Nenrich,16,4,M,,,1.422566344
6/11/2004,118,0-10,2,Camb,Nenrich,16,4,M,,,1.420444804
6/11/2004,119,0-10,2,Camb,Namb,9,4,M,,,1.126882922
6/11/2004,119,20-Oct,2,Camb,Namb,9,4,M,,,1.301934612
6/11/2004,120,0-10,2,Camb,Namb,4,3,M,,,1.376040486
6/11/2004,120,20-Oct,2,Camb,Namb,4,3,M,,,1.417829883
6/11/2004,121,0-10,2,Camb,Namb,4,2,M,,,1.450195697
6/11/2004,121,20-Oct,2,Camb,Namb,4,2,M,,,1.396811839
6/11/2004,122,20-Oct,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,1.515470045
6/11/2004,122,0-10,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,1.440130718
6/11/2004,123,20-Oct,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,1.502494117
6/11/2004,123,0-10,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,1.336964686
6/11/2004,124,0-10,3,Cenrich,Nenrich,4,1,S,,C-4,1.342046513
6/11/2004,124,20-Oct,3,Cenrich,Nenrich,4,1,S,,C-4,1.417928559
6/11/2004,125,20-Oct,3,Cenrich,Nenrich,4,2,M,,,1.440969467
6/11/2004,125,0-10,3,Cenrich,Nenrich,4,2,M,,,1.338543506
6/11/2004,126,0-10,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,1.380283565
6/11/2004,126,20-Oct,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,1.523561499
6/11/2004,127,20-Oct,3,Cenrich,Nenrich,4,2,M,,,1.428832286
6/11/2004,127,0-10,3,Cenrich,Nenrich,4,2,M,,,1.25762897
6/11/2004,128,20-Oct,3,Cenrich,Namb,9,4,M,,,1.28244605
6/11/2004,128,0-10,3,Cenrich,Namb,9,4,M,,,1.421924948
6/11/2004,129,0-10,3,Cenrich,Namb,4,3,M,,,1.345894887
6/11/2004,129,20-Oct,3,Cenrich,Namb,4,3,M,,,1.509993513
6/11/2004,130,20-Oct,3,Cenrich,Nenrich,16,4,M,,,1.386154803
6/11/2004,130,0-10,3,Cenrich,Nenrich,16,4,M,,,1.172274003
6/11/2004,131,0-10,3,Cenrich,Namb,9,4,M,,,1.353542298
6/11/2004,131,20-Oct,3,Cenrich,Namb,9,4,M,,,1.408504976
6/11/2004,132,0-10,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,1.287182511
6/11/2004,132,20-Oct,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,1.422911711
6/11/2004,133,0-10,3,Cenrich,Namb,9,4,M,,,1.303612109
6/11/2004,133,20-Oct,3,Cenrich,Namb,9,4,M,,,1.315847965
6/11/2004,134,20-Oct,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,1.453846719
6/11/2004,134,0-10,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,1.367949032
6/11/2004,135,0-10,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,1.229999617
6/11/2004,135,20-Oct,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,1.505158376
6/11/2004,136,20-Oct,3,Cenrich,Nenrich,4,1,S,,Forb,1.45937259
6/11/2004,136,0-10,3,Cenrich,Nenrich,4,1,S,,Forb,1.377372615
6/11/2004,137,20-Oct,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,1.46489846
6/11/2004,137,0-10,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,1.380431579
6/11/2004,138,20-Oct,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,1.569051256
6/11/2004,138,0-10,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,1.415856358
6/11/2004,139,20-Oct,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,1.447531438
6/11/2004,139,0-10,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,1.444817841
6/11/2004,140,0-10,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,1.410429163
6/11/2004,140,20-Oct,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,1.516802175
6/11/2004,141,0-10,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,1.263944251
6/11/2004,141,20-Oct,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,1.490751641
6/11/2004,142,0-10,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,1.536093384
6/11/2004,142,20-Oct,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,1.523660175
6/11/2004,143,0-10,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,1.383441205
6/11/2004,143,20-Oct,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,1.526275096
6/11/2004,144,0-10,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,1.402288372
6/11/2004,144,20-Oct,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,1.587059674
6/11/2004,145,20-Oct,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,1.407518214
6/11/2004,145,0-10,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,1.483893641
6/11/2004,146,20-Oct,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,1.488482087
6/11/2004,146,0-10,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,1.305782987
6/11/2004,147,20-Oct,3,Cenrich,Namb,16,4,M,,,1.39626912
6/11/2004,147,0-10,3,Cenrich,Namb,16,4,M,,,1.368837118
6/11/2004,148,20-Oct,3,Cenrich,Namb,4,3,M,,,1.421826272
6/11/2004,148,0-10,3,Cenrich,Namb,4,3,M,,,1.295421979
6/11/2004,149,0-10,3,Cenrich,Nenrich,9,4,M,,,1.133099527
6/11/2004,149,20-Oct,3,Cenrich,Nenrich,9,4,M,,,1.335829909
6/11/2004,150,0-10,3,Cenrich,Namb,4,1,S,,Legume,1.237943056
6/11/2004,150,20-Oct,3,Cenrich,Namb,4,1,S,,Legume,1.45937259
6/11/2004,151,20-Oct,3,Cenrich,Nenrich,16,4,M,,,1.563525385
6/11/2004,151,0-10,3,Cenrich,Nenrich,16,4,M,,,1.23784438
6/11/2004,152,20-Oct,3,Cenrich,Namb,4,1,S,,C-4,1.429621696
6/11/2004,152,0-10,3,Cenrich,Namb,4,1,S,,C-4,1.357341334
6/11/2004,153,20-Oct,3,Cenrich,Namb,1,1,M,Solidago rigida,Forb,1.467710734
6/11/2004,153,0-10,3,Cenrich,Namb,1,1,M,Solidago rigida,Forb,1.371106673
6/11/2004,154,0-10,3,Cenrich,Nenrich,4,4,S,,,0.970481045
6/11/2004,154,20-Oct,3,Cenrich,Nenrich,4,4,S,,,1.446988719
6/11/2004,155,0-10,3,Cenrich,Namb,4,4,S,,,1.192255946
6/11/2004,155,20-Oct,3,Cenrich,Namb,4,4,S,,,1.442794978
6/11/2004,156,20-Oct,3,Cenrich,Namb,4,2,M,,,1.481772101
6/11/2004,156,0-10,3,Cenrich,Namb,4,2,M,,,1.346684297
6/11/2004,157,0-10,3,Cenrich,Namb,4,1,S,,C-3,1.236857617
6/11/2004,157,20-Oct,3,Cenrich,Namb,4,1,S,,C-3,1.261576021
6/11/2004,158,0-10,3,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,1.382454443
6/11/2004,158,20-Oct,3,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,1.418027236
6/11/2004,159,0-10,3,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,1.289008022
6/11/2004,159,20-Oct,3,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,1.453501352
6/11/2004,160,0-10,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,1.381763709
6/11/2004,160,20-Oct,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,1.372340126
6/11/2004,161,20-Oct,3,Cenrich,Nenrich,9,4,M,,,1.372537478
6/11/2004,161,0-10,3,Cenrich,Nenrich,9,4,M,,,1.084057424
6/11/2004,162,0-10,3,Cenrich,Nenrich,4,3,M,,,1.027219896
6/11/2004,162,20-Oct,3,Cenrich,Nenrich,4,3,M,,,1.343378643
6/11/2004,163,0-10,3,Cenrich,Namb,16,4,M,,,1.224079041
6/11/2004,163,20-Oct,3,Cenrich,Namb,16,4,M,,,1.414622904
6/11/2004,164,0-10,3,Cenrich,Namb,4,4,M,,,1.299566382
6/11/2004,164,20-Oct,3,Cenrich,Namb,4,4,M,,,0.871262063
6/11/2004,165,20-Oct,3,Cenrich,Nenrich,9,3,M,,,1.440328071
6/11/2004,165,0-10,3,Cenrich,Nenrich,9,3,M,,,1.390249868
6/11/2004,166,20-Oct,3,Cenrich,Nenrich,9,4,M,,,1.352062154
6/11/2004,166,0-10,3,Cenrich,Nenrich,9,4,M,,,1.287774569
6/11/2004,167,20-Oct,3,Cenrich,Nenrich,4,3,M,,,1.519022391
6/11/2004,167,0-10,3,Cenrich,Nenrich,4,3,M,,,1.402683077
6/11/2004,168,20-Oct,3,Cenrich,Nenrich,4,1,S,,C-3,1.409245048
6/11/2004,168,0-10,3,Cenrich,Nenrich,4,1,S,,C-3,1.367653003
6/11/2004,169,0-10,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,1.13379026
6/11/2004,169,20-Oct,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,1.398982717
6/11/2004,170,20-Oct,3,Cenrich,Namb,9,4,M,,,1.440772114
6/11/2004,170,0-10,3,Cenrich,Namb,9,4,M,,,1.351716787
6/11/2004,171,0-10,3,Cenrich,Nenrich,9,4,M,,,1.284271561
6/11/2004,171,20-Oct,3,Cenrich,Nenrich,9,4,M,,,1.296162051
6/11/2004,172,20-Oct,3,Cenrich,Namb,4,1,S,,Forb,1.480143943
6/11/2004,172,0-10,3,Cenrich,Namb,4,1,S,,Forb,1.351864801
6/11/2004,173,20-Oct,3,Cenrich,Namb,16,4,M,,,1.420938185
6/11/2004,173,0-10,3,Cenrich,Namb,16,4,M,,,1.323988757
6/11/2004,174,0-10,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,1.3439707
6/11/2004,174,20-Oct,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,1.431052502
6/11/2004,175,20-Oct,3,Cenrich,Nenrich,16,4,M,,,1.538609629
6/11/2004,175,0-10,3,Cenrich,Nenrich,16,4,M,,,1.27692018
6/11/2004,176,20-Oct,3,Cenrich,Nenrich,4,3,M,,,1.313578411
6/11/2004,176,0-10,3,Cenrich,Nenrich,4,3,M,,,1.055984027
6/11/2004,177,20-Oct,3,Cenrich,Namb,9,4,M,,,1.39202604
6/11/2004,177,0-10,3,Cenrich,Namb,9,4,M,,,1.235081444
6/11/2004,178,20-Oct,3,Cenrich,Namb,4,3,M,,,1.557555471
6/11/2004,178,0-10,3,Cenrich,Namb,4,3,M,,,1.338198139
6/11/2004,179,0-10,3,Cenrich,Namb,16,4,M,,,1.359117507
6/11/2004,179,20-Oct,3,Cenrich,Namb,16,4,M,,,1.52617642
6/11/2004,180,20-Oct,3,Cenrich,Nenrich,16,4,M,,,1.438551898
6/11/2004,180,0-10,3,Cenrich,Nenrich,16,4,M,,,1.342786585
6/11/2004,181,20-Oct,3,Cenrich,Nenrich,4,1,S,,Legume,1.492182447
6/11/2004,181,0-10,3,Cenrich,Nenrich,4,1,S,,Legume,1.213767371
6/11/2004,182,20-Oct,3,Cenrich,Namb,0,1,M,,,1.479798576
6/11/2004,182,0-10,3,Cenrich,Namb,0,1,M,,,1.392322069
6/11/2004,183,0-10,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,1.421776934
6/11/2004,183,20-Oct,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,1.45646164
6/11/2004,184,0-10,4,Camb,Namb,16,4,M,,,1.352555535
6/11/2004,184,20-Oct,4,Camb,Namb,16,4,M,,,0.550120165
6/11/2004,185,0-10,4,Camb,Nenrich,9,4,M,,,1.315847965
6/11/2004,185,20-Oct,4,Camb,Nenrich,9,4,M,,,1.365876831
6/11/2004,186,0-10,4,Camb,Nenrich,9,4,M,,,0.793011787
6/11/2004,186,20-Oct,4,Camb,Nenrich,9,4,M,,,1.377372615
6/11/2004,187,20-Oct,4,Camb,Namb,9,4,M,,,1.4543401
6/11/2004,187,0-10,4,Camb,Namb,9,4,M,,,1.328083822
6/11/2004,188,0-10,4,Camb,Namb,16,4,M,,,1.504072937
6/11/2004,188,20-Oct,4,Camb,Namb,16,4,M,,,1.408603652
6/11/2004,189,20-Oct,4,Camb,Namb,4,3,M,,,1.435048891
6/11/2004,189,0-10,4,Camb,Namb,4,3,M,,,1.332770944
6/11/2004,190,20-Oct,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,1.420000761
6/11/2004,190,0-10,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,1.409689091
6/11/2004,191,20-Oct,4,Camb,Namb,4,2,S,,,1.455474877
6/11/2004,191,0-10,4,Camb,Namb,4,2,S,,,1.491541051
6/11/2004,192,20-Oct,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,1.379642169
6/11/2004,192,0-10,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,1.494896044
6/11/2004,193,20-Oct,4,Camb,Nenrich,4,3,M,,,1.537129485
6/11/2004,193,0-10,4,Camb,Nenrich,4,3,M,,,1.200791443
6/11/2004,194,0-10,4,Camb,Nenrich,9,4,M,,,1.294040511
6/11/2004,194,20-Oct,4,Camb,Nenrich,9,4,M,,,1.363656615
6/11/2004,195,0-10,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,1.518380995
6/11/2004,195,20-Oct,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,1.449307611
6/11/2004,196,20-Oct,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,1.356206557
6/11/2004,196,0-10,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,1.457941784
6/11/2004,197,0-10,4,Camb,Nenrich,4,2,M,,,1.226693962
6/11/2004,197,20-Oct,4,Camb,Nenrich,4,2,M,,,1.478219756
6/11/2004,198,0-10,4,Camb,Namb,4,3,M,,,1.119827569
6/11/2004,198,20-Oct,4,Camb,Namb,4,3,M,,,1.571616839
6/11/2004,199,20-Oct,4,Camb,Namb,1,1,M,Solidago rigida,Forb,1.413537466
6/11/2004,199,0-10,4,Camb,Namb,1,1,M,Solidago rigida,Forb,1.38358922
6/11/2004,200,20-Oct,4,Camb,Namb,4,1,S,,Forb,1.460211338
6/11/2004,200,0-10,4,Camb,Namb,4,1,S,,Forb,1.311358195
6/11/2004,201,20-Oct,4,Camb,Namb,16,4,M,,,1.355959866
6/11/2004,201,0-10,4,Camb,Namb,16,4,M,,,1.352358183
6/11/2004,202,0-10,4,Camb,Namb,1,1,M,Bromus inermis,C-3,1.40786358
6/11/2004,202,20-Oct,4,Camb,Namb,1,1,M,Bromus inermis,C-3,1.601663761
6/11/2004,203,20-Oct,4,Camb,Nenrich,4,4,S,,,1.516900851
6/11/2004,203,0-10,4,Camb,Nenrich,4,4,S,,,1.155351024
6/11/2004,204,0-10,4,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,0.980101981
6/11/2004,204,20-Oct,4,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,1.530764866
6/11/2004,205,20-Oct,4,Camb,Nenrich,16,4,M,,,1.305832325
6/11/2004,205,0-10,4,Camb,Nenrich,16,4,M,,,1.390003177
6/11/2004,206,0-10,4,Camb,Nenrich,4,2,M,,,1.229062192
6/11/2004,206,20-Oct,4,Camb,Nenrich,4,2,M,,,1.394048904
6/11/2004,207,0-10,4,Camb,Nenrich,4,1,S,,C-4,1.269223431
6/11/2004,207,20-Oct,4,Camb,Nenrich,4,1,S,,C-4,1.556322018
6/11/2004,208,0-10,4,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,1.434358157
6/11/2004,208,20-Oct,4,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,1.471805799
6/11/2004,209,0-10,4,Camb,Namb,1,1,M,Amorpha canescens,Legume,1.319992368
6/11/2004,209,20-Oct,4,Camb,Namb,1,1,M,Amorpha canescens,Legume,1.486311209
6/11/2004,210,20-Oct,4,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,1.419063336
6/11/2004,210,0-10,4,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,1.374313651
6/11/2004,211,20-Oct,4,Camb,Namb,4,2,M,,,1.431792574
6/11/2004,211,0-10,4,Camb,Namb,4,2,M,,,1.390545896
6/11/2004,212,20-Oct,4,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,1.407912919
6/11/2004,212,0-10,4,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,1.402929767
6/11/2004,213,20-Oct,4,Camb,Nenrich,16,4,M,,,1.43401279
6/11/2004,213,0-10,4,Camb,Nenrich,16,4,M,,,1.12772167
6/11/2004,214,20-Oct,4,Camb,Nenrich,4,1,S,,Forb,1.50979616
6/11/2004,214,0-10,4,Camb,Nenrich,4,1,S,,Forb,1.382849148
6/11/2004,215,0-10,4,Camb,Nenrich,4,1,S,,C-3,1.360005593
6/11/2004,215,20-Oct,4,Camb,Nenrich,4,1,S,,C-3,1.442893654
6/11/2004,216,0-10,4,Camb,Namb,4,4,S,,,1.230986379
6/11/2004,216,20-Oct,4,Camb,Namb,4,4,S,,,1.526077743
6/11/2004,217,20-Oct,4,Camb,Namb,0,1,M,,,1.49025826
6/11/2004,217,0-10,4,Camb,Namb,0,1,M,,,1.356058542
6/11/2004,218,20-Oct,4,Camb,Nenrich,4,4,M,,,1.456116273
6/11/2004,218,0-10,4,Camb,Nenrich,4,4,M,,,1.262562783
6/11/2004,219,20-Oct,4,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,1.415412315
6/11/2004,219,0-10,4,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,1.323742066
6/11/2004,220,0-10,4,Camb,Namb,4,3,M,,,0.906242798
6/11/2004,220,20-Oct,4,Camb,Namb,4,3,M,,,1.502494117
6/11/2004,221,20-Oct,4,Camb,Namb,4,1,S,,C-4,1.505257052
6/11/2004,221,0-10,4,Camb,Namb,4,1,S,,C-4,1.566386997
6/11/2004,222,20-Oct,4,Camb,Namb,16,4,M,,,1.375695119
6/11/2004,222,0-10,4,Camb,Namb,16,4,M,,,1.300059763
6/11/2004,223,0-10,4,Camb,Namb,1,1,M,Achillea millefolium,Forb,1.338987549
6/11/2004,223,20-Oct,4,Camb,Namb,1,1,M,Achillea millefolium,Forb,1.321719203
6/11/2004,224,20-Oct,4,Camb,Nenrich,9,4,M,,,1.413044084
6/11/2004,224,0-10,4,Camb,Nenrich,9,4,M,,,1.379987536
