Date,Plot,Depth,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Bulk Density (g/cm^3)
6/11/2004,225,0-10,4,Camb,Nenrich,1,1,M,Agropyron repens,C-3,1.027219896
6/11/2004,225,20-Oct,4,Camb,Nenrich,1,1,M,Agropyron repens,C-3,1.534415888
6/11/2004,226,0-10,4,Camb,Namb,9,4,M,,,1.284271561
6/11/2004,226,20-Oct,4,Camb,Namb,9,4,M,,,1.467316029
6/11/2004,227,20-Oct,4,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,1.444867179
6/11/2004,227,0-10,4,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,1.337063362
6/11/2004,228,0-10,4,Camb,Namb,1,1,M,Poa pratensis,C-3,1.393308832
6/11/2004,228,20-Oct,4,Camb,Namb,1,1,M,Poa pratensis,C-3,1.379691507
6/11/2004,229,0-10,4,Camb,Namb,1,1,M,Anemone cylindrica,Forb,1.412057322
6/11/2004,229,20-Oct,4,Camb,Namb,1,1,M,Anemone cylindrica,Forb,1.401202933
6/11/2004,230,20-Oct,4,Camb,Namb,9,4,M,,,1.386204141
6/11/2004,230,0-10,4,Camb,Namb,9,4,M,,,1.278844367
6/11/2004,231,0-10,4,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,1.355811852
6/11/2004,231,20-Oct,4,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,1.343033276
6/11/2004,232,0-10,4,Camb,Nenrich,9,4,M,,,1.068170546
6/11/2004,232,20-Oct,4,Camb,Nenrich,9,4,M,,,1.360301622
6/11/2004,233,0-10,4,Camb,Namb,9,4,M,,,1.272923791
6/11/2004,233,20-Oct,4,Camb,Namb,9,4,M,,,1.333659031
6/11/2004,234,0-10,4,Camb,Nenrich,16,4,M,,,1.299221015
6/11/2004,234,20-Oct,4,Camb,Nenrich,16,4,M,,,1.349891276
6/11/2004,235,0-10,4,Camb,Namb,1,1,M,Agropyron repens,C-3,1.251708394
6/11/2004,235,20-Oct,4,Camb,Namb,1,1,M,Agropyron repens,C-3,1.498399052
6/11/2004,236,0-10,4,Camb,Nenrich,16,4,M,,,1.284271561
6/11/2004,236,20-Oct,4,Camb,Nenrich,16,4,M,,,1.435936977
6/11/2004,237,0-10,4,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,1.449554302
6/11/2004,237,20-Oct,4,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,1.484880404
6/11/2004,238,20-Oct,4,Camb,Nenrich,4,4,M,,,1.401252271
6/11/2004,238,0-10,4,Camb,Nenrich,4,4,M,,,1.511720347
6/11/2004,239,20-Oct,4,Camb,Namb,4,3,M,,,1.415362976
6/11/2004,239,0-10,4,Camb,Namb,4,3,M,,,1.357785377
6/11/2004,240,20-Oct,4,Camb,Nenrich,4,1,S,,Legume,1.359216183
6/11/2004,240,0-10,4,Camb,Nenrich,4,1,S,,Legume,1.344464082
6/11/2004,241,20-Oct,4,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,1.460704719
6/11/2004,241,0-10,4,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,1.353344945
6/11/2004,242,20-Oct,4,Camb,Namb,4,1,S,,Legume,1.328971908
6/11/2004,242,0-10,4,Camb,Namb,4,1,S,,Legume,0.991696442
6/11/2004,243,20-Oct,4,Camb,Namb,9,3,M,,,1.464947799
6/11/2004,243,0-10,4,Camb,Namb,9,3,M,,,1.310420771
6/11/2004,244,0-10,4,Camb,Namb,4,1,S,,C-3,1.339530268
6/11/2004,244,20-Oct,4,Camb,Namb,4,1,S,,C-3,1.379938198
6/11/2004,245,0-10,5,Cenrich,Nenrich,9,4,M,,,1.332178887
6/11/2004,245,20-Oct,5,Cenrich,Nenrich,9,4,M,,,1.348312456
6/11/2004,246,0-10,5,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,1.26369756
6/11/2004,246,20-Oct,5,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,1.450146359
6/11/2004,247,0-10,5,Cenrich,Nenrich,4,1,S,,C-4,1.281804655
6/11/2004,247,20-Oct,5,Cenrich,Nenrich,4,1,S,,C-4,1.358624125
6/11/2004,248,20-Oct,5,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,1.265523071
6/11/2004,248,0-10,5,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,1.325567577
6/11/2004,249,0-10,5,Cenrich,Nenrich,4,2,M,,,1.311012828
6/11/2004,249,20-Oct,5,Cenrich,Nenrich,4,2,M,,,1.43455551
6/11/2004,250,20-Oct,5,Cenrich,Namb,16,4,M,,,1.391285968
6/11/2004,250,0-10,5,Cenrich,Namb,16,4,M,,,1.381714371
6/11/2004,251,0-10,5,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,1.206958709
6/11/2004,251,20-Oct,5,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,1.516111441
6/11/2004,252,0-10,5,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,1.246922596
6/11/2004,252,20-Oct,5,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,1.435542272
6/11/2004,253,0-10,5,Cenrich,Nenrich,16,4,M,,,1.336619319
6/11/2004,253,20-Oct,5,Cenrich,Nenrich,16,4,M,,,1.634325604
6/11/2004,254,20-Oct,5,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,1.526373772
6/11/2004,254,0-10,5,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,1.422862372
6/11/2004,255,0-10,5,Cenrich,Namb,4,3,M,,,1.28772523
6/11/2004,255,20-Oct,5,Cenrich,Namb,4,3,M,,,1.376385853
6/11/2004,256,0-10,5,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,1.26053992
6/11/2004,256,20-Oct,5,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,1.373080198
6/11/2004,257,20-Oct,5,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,1.439439985
6/11/2004,257,0-10,5,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,1.372833507
6/11/2004,258,0-10,5,Cenrich,Nenrich,4,4,M,,,1.31836421
6/11/2004,258,20-Oct,5,Cenrich,Nenrich,4,4,M,,,1.392914127
6/11/2004,259,0-10,5,Cenrich,Nenrich,4,3,M,,,1.303069389
6/11/2004,259,20-Oct,5,Cenrich,Nenrich,4,3,M,,,1.434900876
6/11/2004,260,20-Oct,5,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,1.518035628
6/11/2004,260,0-10,5,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,1.499681843
6/11/2004,261,20-Oct,5,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,1.462086187
6/11/2004,261,0-10,5,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,1.602157142
6/11/2004,262,0-10,5,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,1.31624267
6/11/2004,262,20-Oct,5,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,1.608077718
6/11/2004,263,0-10,5,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,1.464503755
6/11/2004,263,20-Oct,5,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,1.569840666
6/11/2004,264,20-Oct,5,Cenrich,Namb,9,4,M,,,1.597173991
6/11/2004,264,0-10,5,Cenrich,Namb,9,4,M,,,1.417681869
6/11/2004,265,20-Oct,5,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,1.456116273
6/11/2004,265,0-10,5,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,1.511720347
6/11/2004,266,20-Oct,5,Cenrich,Namb,1,1,M,Bromus inermis,C-3,1.513841887
6/11/2004,266,0-10,5,Cenrich,Namb,1,1,M,Bromus inermis,C-3,1.375744457
6/11/2004,267,0-10,5,Cenrich,Nenrich,16,4,M,,,1.383983925
6/11/2004,267,20-Oct,5,Cenrich,Nenrich,16,4,M,,,1.507033225
6/11/2004,268,0-10,5,Cenrich,Namb,4,1,S,,C-3,1.347621722
6/11/2004,268,20-Oct,5,Cenrich,Namb,4,1,S,,C-3,1.426908099
6/11/2004,269,0-10,5,Cenrich,Namb,4,1,S,,Legume,1.437219769
6/11/2004,269,20-Oct,5,Cenrich,Namb,4,1,S,,Legume,1.41447489
6/11/2004,270,20-Oct,5,Cenrich,Namb,16,4,M,,,1.545072924
6/11/2004,270,0-10,5,Cenrich,Namb,16,4,M,,,1.309137979
6/11/2004,271,20-Oct,5,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,1.300503806
6/11/2004,271,0-10,5,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,1.386401493
6/11/2004,272,0-10,5,Cenrich,Namb,16,4,M,,,1.356847953
6/11/2004,272,20-Oct,5,Cenrich,Namb,16,4,M,,,1.688252181
6/11/2004,273,20-Oct,5,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,1.506983887
6/11/2004,273,0-10,5,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,1.433174042
6/11/2004,274,0-10,5,Cenrich,Namb,9,3,M,,,1.150515887
6/11/2004,274,20-Oct,5,Cenrich,Namb,9,3,M,,,1.453994733
6/11/2004,275,20-Oct,5,Cenrich,Nenrich,16,4,M,,,1.55494055
6/11/2004,275,0-10,5,Cenrich,Nenrich,16,4,M,,,1.034916645
6/11/2004,276,20-Oct,5,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,1.409639753
6/11/2004,276,0-10,5,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,1.37909945
6/11/2004,277,20-Oct,5,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,1.547194464
6/11/2004,277,0-10,5,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,1.452070546
6/11/2004,278,20-Oct,5,Cenrich,Namb,9,4,M,,,1.524597599
6/11/2004,278,0-10,5,Cenrich,Namb,9,4,M,,,1.330896095
6/11/2004,279,20-Oct,5,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,1.449406287
6/11/2004,279,0-10,5,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,1.339875635
6/11/2004,280,20-Oct,5,Cenrich,Nenrich,9,4,M,,,1.158459326
6/11/2004,280,0-10,5,Cenrich,Nenrich,9,4,M,,,1.264931014
6/11/2004,281,20-Oct,5,Cenrich,Namb,4,4,M,,,1.451330474
6/11/2004,281,0-10,5,Cenrich,Namb,4,4,M,,,1.399574774
6/11/2004,282,20-Oct,5,Cenrich,Nenrich,9,4,M,,,1.455376201
6/11/2004,282,0-10,5,Cenrich,Nenrich,9,4,M,,,1.371156011
6/11/2004,283,20-Oct,5,Cenrich,Namb,16,4,M,,,1.427352142
6/11/2004,283,0-10,5,Cenrich,Namb,16,4,M,,,1.265671086
6/11/2004,284,0-10,5,Cenrich,Nenrich,0,1,M,,,1.45858318
6/11/2004,284,20-Oct,5,Cenrich,Nenrich,0,1,M,,,1.41763253
6/11/2004,285,20-Oct,5,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,1.463665007
6/11/2004,285,0-10,5,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,1.447432762
6/11/2004,286,20-Oct,5,Cenrich,Nenrich,4,4,S,,,1.448567539
6/11/2004,286,0-10,5,Cenrich,Nenrich,4,4,S,,,1.162455715
6/11/2004,287,0-10,5,Cenrich,Nenrich,4,1,S,,C-3,1.342934599
6/11/2004,287,20-Oct,5,Cenrich,Nenrich,4,1,S,,C-3,1.324136771
6/11/2004,288,0-10,5,Cenrich,Namb,4,4,M,,,1.127228289
6/11/2004,288,20-Oct,5,Cenrich,Namb,4,4,M,,,1.394246256
6/11/2004,289,20-Oct,5,Cenrich,Namb,0,1,M,,,1.578326825
6/11/2004,289,0-10,5,Cenrich,Namb,0,1,M,,,1.514483282
6/11/2004,290,20-Oct,5,Cenrich,Nenrich,4,3,M,,,1.296063375
6/11/2004,290,0-10,5,Cenrich,Nenrich,4,3,M,,,0.877922711
6/11/2004,291,20-Oct,5,Cenrich,Namb,4,4,S,,,1.38383591
6/11/2004,291,0-10,5,Cenrich,Namb,4,4,S,,,1.321472512
6/11/2004,292,20-Oct,5,Cenrich,Nenrich,4,4,M,,,1.679766023
6/11/2004,292,0-10,5,Cenrich,Nenrich,4,4,M,,,1.235821516
6/11/2004,293,0-10,5,Cenrich,Nenrich,9,4,M,,,1.23572284
6/11/2004,293,20-Oct,5,Cenrich,Nenrich,9,4,M,,,1.370415939
6/11/2004,294,0-10,5,Cenrich,Nenrich,9,4,M,,,1.209178925
6/11/2004,294,20-Oct,5,Cenrich,Nenrich,9,4,M,,,1.397650587
6/11/2004,295,0-10,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,1.468253453
6/11/2004,295,20-Oct,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,1.578918882
6/11/2004,296,20-Oct,5,Cenrich,Nenrich,4,1,S,,Forb,1.429769711
6/11/2004,296,0-10,5,Cenrich,Nenrich,4,1,S,,Forb,1.371402701
6/11/2004,297,20-Oct,5,Cenrich,Namb,4,2,M,,,1.026529163
6/11/2004,297,0-10,5,Cenrich,Namb,4,2,M,,,1.311012828
6/11/2004,298,20-Oct,5,Cenrich,Nenrich,4,1,S,,Legume,1.415757681
6/11/2004,298,0-10,5,Cenrich,Nenrich,4,1,S,,Legume,1.351272744
6/11/2004,299,0-10,5,Cenrich,Namb,9,4,M,,,1.411909307
6/11/2004,299,20-Oct,5,Cenrich,Namb,9,4,M,,,1.194328148
6/11/2004,300,20-Oct,5,Cenrich,Namb,9,4,M,,,1.470424331
6/11/2004,300,0-10,5,Cenrich,Namb,9,4,M,,,1.193637414
6/11/2004,301,20-Oct,5,Cenrich,Nenrich,16,4,M,,,1.393654199
6/11/2004,301,0-10,5,Cenrich,Nenrich,16,4,M,,,1.058697624
6/11/2004,302,20-Oct,5,Cenrich,Namb,4,1,S,,Forb,1.478565123
6/11/2004,302,0-10,5,Cenrich,Namb,4,1,S,,Forb,1.270012841
6/11/2004,303,20-Oct,5,Cenrich,Namb,4,1,S,,C-4,1.506490505
6/11/2004,303,0-10,5,Cenrich,Namb,4,1,S,,C-4,1.206119961
6/11/2004,304,20-Oct,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,1.457744431
6/11/2004,304,0-10,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,1.400709551
6/11/2004,305,20-Oct,5,Cenrich,Namb,4,2,M,,,1.550154752
6/11/2004,305,0-10,5,Cenrich,Namb,4,2,M,,,1.375152399
6/11/2004,306,20-Oct,6,Camb,Namb,16,4,M,,,1.387338918
6/11/2004,306,0-10,6,Camb,Namb,16,4,M,,,1.288810669
6/11/2004,307,20-Oct,6,Camb,Nenrich,16,4,M,,,1.503135512
6/11/2004,307,0-10,6,Camb,Nenrich,16,4,M,,,1.143115167
6/11/2004,308,20-Oct,6,Camb,Namb,9,4,M,,,1.326998383
6/11/2004,308,0-10,6,Camb,Namb,9,4,M,,,1.566584349
6/11/2004,309,20-Oct,6,Camb,Namb,4,3,M,,,1.452415913
6/11/2004,309,0-10,6,Camb,Namb,4,3,M,,,1.342095851
6/11/2004,310,0-10,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,1.351766125
6/11/2004,310,20-Oct,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,1.463665007
6/11/2004,311,20-Oct,6,Camb,Nenrich,16,4,M,,,1.434604848
6/11/2004,311,0-10,6,Camb,Nenrich,16,4,M,,,1.059585711
6/11/2004,312,0-10,6,Camb,Namb,9,4,M,,,1.201284824
6/11/2004,312,20-Oct,6,Camb,Namb,9,4,M,,,1.428930963
6/11/2004,313,0-10,6,Camb,Namb,4,1,S,,Forb,1.237449674
6/11/2004,313,20-Oct,6,Camb,Namb,4,1,S,,Forb,1.204787831
6/11/2004,314,0-10,6,Camb,Namb,1,1,M,Solidago rigida,Forb,1.192996018
6/11/2004,314,20-Oct,6,Camb,Namb,1,1,M,Solidago rigida,Forb,1.579214911
6/11/2004,315,20-Oct,6,Camb,Namb,4,1,S,,C-4,1.680407419
6/11/2004,315,0-10,6,Camb,Namb,4,1,S,,C-4,1.055885351
6/11/2004,316,0-10,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,1.425477293
6/11/2004,316,20-Oct,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,1.580892407
6/11/2004,317,0-10,6,Camb,Nenrich,4,2,M,,,1.300898512
6/11/2004,317,20-Oct,6,Camb,Nenrich,4,2,M,,,1.470473669
6/11/2004,318,0-10,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,1.42873361
6/11/2004,318,20-Oct,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,1.468549482
6/11/2004,319,0-10,6,Camb,Nenrich,4,3,M,,,1.335731232
6/11/2004,319,20-Oct,6,Camb,Nenrich,4,3,M,,,1.436677049
6/11/2004,320,0-10,6,Camb,Namb,9,4,M,,,1.163491815
6/11/2004,320,20-Oct,6,Camb,Namb,9,4,M,,,1.402091019
6/11/2004,321,20-Oct,6,Camb,Nenrich,16,4,M,,,1.662250986
6/11/2004,321,0-10,6,Camb,Nenrich,16,4,M,,,1.364939406
6/11/2004,322,20-Oct,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,1.504911685
6/11/2004,322,0-10,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,1.375152399
6/11/2004,323,20-Oct,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,1.427845524
6/11/2004,323,0-10,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,1.290981547
6/11/2004,324,0-10,6,Camb,Nenrich,9,4,M,,,1.279781791
6/11/2004,324,20-Oct,6,Camb,Nenrich,9,4,M,,,1.424934574
6/11/2004,325,0-10,6,Camb,Namb,4,3,M,,,1.252497805
6/11/2004,325,20-Oct,6,Camb,Namb,4,3,M,,,1.689682987
6/11/2004,326,20-Oct,6,Camb,Nenrich,4,4,S,,,1.539152348
6/11/2004,326,0-10,6,Camb,Nenrich,4,4,S,,,0.98355565
6/11/2004,327,20-Oct,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,1.455326863
6/11/2004,327,0-10,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,1.317130757
6/11/2004,328,0-10,6,Camb,Nenrich,4,3,M,,,1.164231887
6/11/2004,328,20-Oct,6,Camb,Nenrich,4,3,M,,,1.46095141
6/11/2004,329,0-10,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,1.531060895
6/11/2004,329,20-Oct,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,1.628750395
6/11/2004,330,20-Oct,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,1.686031965
6/11/2004,330,0-10,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,1.412994746
6/11/2004,331,0-10,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,1.326899707
6/11/2004,331,20-Oct,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,1.521982678
6/11/2004,332,0-10,6,Camb,Namb,4,4,M,,,1.406630127
6/11/2004,332,20-Oct,6,Camb,Namb,4,4,M,,,1.274255921
6/11/2004,333,20-Oct,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,0.822269298
6/11/2004,333,0-10,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,1.302082627
6/11/2004,334,0-10,6,Camb,Namb,4,3,M,,,1.246182524
6/11/2004,334,20-Oct,6,Camb,Namb,4,3,M,,,1.368886457
6/11/2004,335,20-Oct,6,Camb,Nenrich,9,4,M,,,1.600331631
6/11/2004,335,0-10,6,Camb,Nenrich,9,4,M,,,1.189542349
6/11/2004,336,20-Oct,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,1.468993525
6/11/2004,336,0-10,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,1.410133135
6/11/2004,337,20-Oct,6,Camb,Namb,4,2,S,,,1.305536296
6/11/2004,337,0-10,6,Camb,Namb,4,2,S,,,1.379938198
6/11/2004,338,20-Oct,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,1.396959853
6/11/2004,338,0-10,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,1.321571189
6/11/2004,339,0-10,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,1.363853967
6/11/2004,339,20-Oct,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,1.497560303
6/11/2004,340,0-10,6,Camb,Nenrich,4,1,S,,C-3,1.205971947
6/11/2004,340,20-Oct,6,Camb,Nenrich,4,1,S,,C-3,1.627960985
6/11/2004,341,20-Oct,6,Camb,Nenrich,9,4,M,,,1.431693898
6/11/2004,341,0-10,6,Camb,Nenrich,9,4,M,,,1.342490556
6/11/2004,342,0-10,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,1.343526657
6/11/2004,342,20-Oct,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,1.915552953
6/11/2004,343,0-10,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,1.343674671
6/11/2004,343,20-Oct,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,1.431496545
6/11/2004,344,20-Oct,6,Camb,Namb,16,4,M,,,1.296951461
6/11/2004,344,0-10,6,Camb,Namb,16,4,M,,,1.377125925
6/11/2004,345,20-Oct,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,1.58503681
6/11/2004,345,0-10,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,1.452613266
6/11/2004,346,20-Oct,6,Camb,Namb,4,4,M,,,1.453600028
6/11/2004,346,0-10,6,Camb,Namb,4,4,M,,,1.355367809
6/11/2004,347,0-10,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,1.383687896
6/11/2004,347,20-Oct,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,1.5842474
6/11/2004,348,0-10,6,Camb,Nenrich,4,1,S,,C-4,1.278350985
6/11/2004,348,20-Oct,6,Camb,Nenrich,4,1,S,,C-4,1.377224601
6/11/2004,349,20-Oct,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,1.635460381
6/11/2004,349,0-10,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,1.144447297
6/11/2004,350,20-Oct,6,Camb,Nenrich,4,1,S,,Legume,1.410182473
6/11/2004,350,0-10,6,Camb,Nenrich,4,1,S,,Legume,1.322952656
6/11/2004,351,20-Oct,6,Camb,Nenrich,4,1,S,,Forb,1.621102985
6/11/2004,351,0-10,6,Camb,Nenrich,4,1,S,,Forb,1.361683089
6/11/2004,352,0-10,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,1.333856383
6/11/2004,352,20-Oct,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,1.498152361
6/11/2004,353,20-Oct,6,Camb,Nenrich,4,3,M,,,1.192354622
6/11/2004,353,0-10,6,Camb,Nenrich,4,3,M,,,1.294879259
6/11/2004,354,20-Oct,6,Camb,Nenrich,16,4,M,,,1.525238995
6/11/2004,354,0-10,6,Camb,Nenrich,16,4,M,,,1.162110348
6/11/2004,355,0-10,6,Camb,Namb,16,4,M,,,1.122886533
6/11/2004,355,20-Oct,6,Camb,Namb,16,4,M,,,0.950203073
6/11/2004,356,0-10,6,Camb,Namb,9,4,M,,,1.268236669
6/11/2004,356,20-Oct,6,Camb,Namb,9,4,M,,,1.436677049
6/11/2004,357,0-10,6,Camb,Nenrich,9,4,M,,,1.224029703
6/11/2004,357,20-Oct,6,Camb,Nenrich,9,4,M,,,1.430115078
6/11/2004,358,0-10,6,Camb,Namb,16,4,M,,,1.03531135
6/11/2004,358,20-Oct,6,Camb,Namb,16,4,M,,,1.225263156
6/11/2004,359,20-Oct,6,Camb,Namb,4,4,S,,,1.506835872
6/11/2004,359,0-10,6,Camb,Namb,4,4,S,,,1.263105503
6/11/2004,360,0-10,6,Camb,Nenrich,9,4,M,,,1.292560367
6/11/2004,360,20-Oct,6,Camb,Nenrich,9,4,M,,,1.396565148
6/11/2004,361,20-Oct,6,Camb,Namb,9,4,M,,,1.552078939
6/11/2004,361,0-10,6,Camb,Namb,9,4,M,,,1.359265521
6/11/2004,362,20-Oct,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,1.472989914
6/11/2004,362,0-10,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,1.290734856
6/11/2004,363,20-Oct,6,Camb,Namb,4,1,S,,Legume,1.604130667
6/11/2004,363,0-10,6,Camb,Namb,4,1,S,,Legume,1.117607353
6/11/2004,364,20-Oct,6,Camb,Namb,4,1,S,,C-3,1.434999553
6/11/2004,364,0-10,6,Camb,Namb,4,1,S,,C-3,1.225016465
6/11/2004,365,20-Oct,6,Camb,Nenrich,4,2,M,,,1.430657797
6/11/2004,365,0-10,6,Camb,Nenrich,4,2,M,,,1.303217404
6/11/2004,366,20-Oct,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,1.234341372
6/11/2004,366,0-10,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,1.43401279
6/11/2004,367,0-10,2,Camb,Namb,0,1,M,,,1.473236605
6/11/2004,367,20-Oct,2,Camb,Namb,0,1,M,,,1.497806994
6/11/2004,368,20-Oct,3,Cenrich,Nenrich,0,1,M,,,1.546799759
6/11/2004,368,0-10,3,Cenrich,Nenrich,0,1,M,,,1.191269183
6/11/2004,369,0-10,4,Camb,Nenrich,0,1,M,,,1.409097034
6/11/2004,369,20-Oct,4,Camb,Nenrich,0,1,M,,,1.417681869
6/11/2004,370,0-10,6,Camb,Namb,0,1,M,,,1.379839522
6/11/2004,370,20-Oct,6,Camb,Namb,0,1,M,,,1.444916517
6/11/2004,371,20-Oct,6,Camb,Nenrich,0,1,M,,,1.504368966
6/11/2004,371,0-10,6,Camb,Nenrich,0,1,M,,,1.354627737
